id;thread;interpretant;created_at;message;media;likes;dislikes;author_user
5057581336;8187418337;em;2020-09-04 10:44:35;"A falta que faz um Kazuma pra falar pro vovô Hyo ""PARA DE FALAR COISA QUE VAI ATIVAR UM EVENTO!!!!!""' 
Já sinto que alguém morre.";;3;0;disqus_bUCvmH4wC6
5057582212;8187418337;lg;2020-09-04 10:45:51;O Luffy vai derrotar o Kaido nesse arco;;1;0;disqus_qGwqQspFwQ
5057582631;8187418337;em;2020-09-04 10:46:34;Demorou quantos anos pra ter uma foto dessa? PQP!!!!!!;;2;0;mikeamazonas
5057582970;8187418337;lg;2020-09-04 10:47:03;"E impressão minha ou o vovô Hyou zicou ali?
Com certeza vai da merda!";;2;0;tomas_terto
5057583097;8187418337;em;2020-09-04 10:47:15;Enfim, a queda do maior vilão de one Piece. Teremos capítulo na próxima sexta krai;;3;0;disqus_DKOszreMxo
5057583453;8187418337;em;2020-09-04 10:47:49;Luffy, Zoro e Sanji ja tão bem surrados...;;1;0;alexisyamato
5057583581;8187418337;lg;2020-09-04 10:47:59;Como o povo de Wano tem noção do que é um shichibukai? Eles não estavam isolados do mundo?;;0;0;JonasGoc
5057583620;8187418337;em;2020-09-04 10:48:03;ahhahaha Yamato é muito legal;;1;0;alexisyamato
5057583844;8187418337;lg;2020-09-04 10:48:23;Acho que Luffy vai conseguir chegar ao topo, e quando chegar la, os Minks estarão derrotados. E com esse final, consigo imaginar Zoro, Sanji e Jimbe contra Queen e King;;1;0;disqus_2pm4xx1Nyz
5057584045;8187418337;em;2020-09-04 10:48:43;do nada o Sanji aparece sem o traje.;;2;0;disqus_cxsMSy2eAs
5057585135;8187418337;lg;2020-09-04 10:50:22;tomara que seja Queen Vs Zoro e Sanji , quero mt ver a briga de piriquito de Marco Vs King kk , e tbm pq sao os 1° comandantes de yonkou e tem relação com fogo entao tem que ser briga de piriquito msm kk;;2;0;disqus_IVlVnxrQy5
5057586449;8187418337;em;2020-09-04 10:52:22;Só Deus sabe há quanto tempo eu esperava ver o bando lutando junto de novo.;;2;0;disqus_7zAU99F9mw
5057586728;8187418337;lg;2020-09-04 10:52:45;"A traição de BM é evidente, Pereospero esta junto com marco avançando e derrotando parte do exercito do Kaido. 
O Zoro esta querendo testas a espada nova em Kaido.
Law e Kid provavelmente entraram nas batalhas contra Queen (acho que Kid o enfrentará) e King.
PROVAVELMENTE TEREMOS UMA MORTE SIGNIFICATIVA NESSE ARCO!";;3;0;mikeamazonas
5057587390;8187418337;en;2020-09-04 10:53:43;o que mais me arrepiou foi pelo fato de ter manga na proxima semana xD, só faltou a ultima tripulante dos chapeus de palha Yamato, ela vai dar um lvl up nesse grupo ao lado do Jinbei;;2;0;kapall
5057587499;8187418337;em;2020-09-04 10:53:52;Overtaken TOCANDO NO FUNDO E VAMOS PARA A PORRADA PORRA AQUI E CHAPEUS DE PALHA!!!;;7;0;disqus_DZTjtxdVdc
5057587875;8187418337;em;2020-09-04 10:54:27;Ansioso demais pelo próximo capítulo, Jimbe é muito foda, tomara que o Queen enfrente o Sanji, Zoro tem que enfrentar o Kaidou junto com o Luffy;;0;0;disqus_VIAXoWQuBh
5057587947;8187418337;em;2020-09-04 10:54:34;Novo trio monstro: Luffy, jimbe e Franky;;21;0;batsuichimonji
5057588692;8187418337;lg;2020-09-04 10:55:41;"Questões q estão em aberto:

Onde está o cara da Caribou? (principal candidato a mugiwara)

Qual será o papel do marco?
E o resto da tripulação da Big Mon, será q se amotinou? De que lado estarão?

Law, Kid e suas tripulações, o que farão?

Será q Oden estará junto dos prisioneiros que farão frente aos Tobiropo pra proteger momonosuke?";;2;3;adilson_ad_o
5057590189;8187418337;em;2020-09-04 10:57:54;Suuuuuuuper  Robin;;2;0;disqus_uYwgdkxraS
5057590807;8187418337;en;2020-09-04 10:58:46;Quem foi o editor desse cap?  WTF a cara desa Robin nesse último painel;;0;0;disqus_YBlvoPiJNJ
5057591798;8187418337;lg;2020-09-04 11:00:21;Eu acho que o Sanji e Jimbei vai segurar o King e o Queen, Zoro e Luffy vai subir pra enfrentar o Kaidou!;;1;0;kurosakiichigoo
5057591844;8187418337;em;2020-09-04 11:00:24;Sanji só tirou o traje para fumar. kkkkkkkkkkkk;;26;0;disqus_HMHKJlCKJJ
5057593692;8187418337;em;2020-09-04 11:02:59;Agora é Quinteto monstro com o Franky;;9;0;darknessdark
5057596299;8187418337;em;2020-09-04 11:06:38;Agora é hora do Oda mostrar doq esses supremos astros principais sao feitos;;1;0;disqus_uB6P6NQLQ9
5057598472;8187418337;em;2020-09-04 11:09:32;Só o oda pra contar uma história assim;;4;0;exolstansmstan
5057600019;8187418337;en;2020-09-04 11:11:44;Sinceramente, que homem que o Franky foi nesse capítulo. Quando ele falou com a Nami sobre tornar o capitão deles o Rei dos Piratas, arrepiei todo;;15;0;disqus_x2n5Gp80UX
5057600524;8187418337;em;2020-09-04 11:12:26;que capítulo bom hein! esse último painel tá lindo;;2;0;hiagosaantana
5057600987;8187418337;em;2020-09-04 11:13:04;Capítulo fenomenal! Franky Badas...;;0;0;cassianocampos
